	NAME	1 731	2 731	1 735	2 735	1 1835	2 1835	1 1839	2 1839	1 1845	2 1845
YDR428C	YDR428C BNA7 Formylkynurenine formamidase; involved in the de novo biosynthesis of NAD from tryptophan via kynurenine	4.33601502178265	4.22261410194471	4.05965474470813	4.20657853972043	5.91028387799016	5.73938074759957	4.18927828932463	4.28251673149832	4.27399957000159	4.20043435944498
YDR429C	YDR429C TIF35 eIF3g subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; is essential for translation; stimulates resumption of ribosomal scanning during translation reinitiation; eIF3 is also involved in programmed stop codon readthrough	8.07186469862554	8.03848680544403	8.14521638422378	8.00576415885732	9.04670152836616	8.87490239583857	7.77279592759063	7.79927415158995	7.67296345447945	8.07660376635096
YDR430C	YDR430C CYM1 Lysine-specific metalloprotease of the pitrilysin family; metalloprotease of the intermembrane space; degrades proteins and presequence peptides cleaved from imported proteins; required for normal mitochondrial morphology	6.84549756609581	6.84082840846226	6.44168185965982	6.40224981603259	7.57999410549279	7.56951626061967	7.1979172075985	7.30421180259764	6.68657583176415	6.77857559431012
YDR432W	YDR432W NPL3 RNA-binding protein; promotes elongation, regulates termination, and carries poly(A) mRNA from nucleus to cytoplasm; represses translation initiation by binding eIF4G; required for pre-mRNA splicing; interacts with E3 ubiquitin ligase Bre1p, linking histone ubiquitination to mRNA processing; may have role in telomere maintenance; dissociation from mRNAs promoted by Mtr10p; phosphorylated by Sky1p in cytoplasm; protein abundance increases in response to DNA replication stress	7.91766858747323	7.93564885678732	8.07870601595212	7.85521677094375	8.16202026090875	8.25559901003275	7.60715613976315	7.64569387802469	8.018160665572	8.03809204166611
YDR433W		2.87906013343756	2.12201016100631	2.36860498559728	2.22358496502612	2.3054218198313	2.12902146981294	1.8973627635037	1.71616990894451	2.07760235719808	2.08722374899699
YDR434W	YDR434W GPI17 Transmembrane protein; subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-S homolog	6.32731282798185	6.20001267300758	6.04613360505451	6.07845334828635	7.08969312877586	7.22688090931716	6.13745256633461	6.1806371174791	6.44295273237657	6.34133645965678
YDR435C	YDR435C PPM1 Carboxyl methyltransferase; methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits; required for methionine to inhibit autophagy and promote growth	3.91932400365129	4.14585690296068	3.48541865058003	3.90306506453156	4.77574175461133	4.768139740581	4.38354710974669	4.50223005263888	3.93004516878422	3.78539686016613
YDR436W	YDR436W PPZ2 Serine/threonine protein phosphatase Z, isoform of Ppz1p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance	4.40852752156701	4.37834991426609	4.13311690664915	4.0877711096804	5.6051386356285	5.64329897811847	4.87867820023878	4.93856233028096	4.43123931181278	4.26041646427321
YDR437W	YDR437W GPI19 Subunit of GPI-GlcNAc transferase involved in synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis; shares similarity with mammalian PIG-P	2.19553379823282	2.18474591635427	2.18339011313038	1.71543806135579	2.92991268473909	3.41745265271221	2.30175301858304	1.75269578496962	2.60811707389686	1.75791612374403
YDR438W	YDR438W THI74 Mitochondrial transporter repressible by thiamine; THI74 has a paralog, YML018C, that arose from the whole genome duplication; shows sequence homology to human gene SLC35F3, a thiamine transporter implicated in hypertension	3.45492042705147	3.63015706467663	3.44477666608269	3.30040056207695	4.72045931911014	4.65771575088735	3.32559976053741	3.60069269152457	3.50013439302385	3.60179692182675
YDR439W	YDR439W LRS4 Nucleolar protein that forms a complex with Csm1p; and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation	3.47306777376172	2.97000706756126	3.65177703700215	3.4619897043512	4.09549875045706	3.768139740581	3.21929085839107	3.10319303205376	3.0057094387163	3.13072538763357
YDR440W	YDR440W DOT1 Nucleosomal histone H3-Lys79 methylase; methylation is required for telomeric silencing, meiotic checkpoint control, and DNA damage response	4.86194611257371	4.82491391909888	4.85154654937793	4.77047942491375	6.05733775546347	5.8882821036695	4.95200697955592	4.91458346734652	4.67254894649186	4.8168098127976
YDR441C	YDR441C APT2 Potential adenine phosphoribosyltransferase; encodes a protein with similarity to adenine phosphoribosyltransferase, but artificially expressed protein exhibits no enzymatic activity; APT2 has a paralog, APT1, that arose from the whole genome duplication	4.38475935563407	4.63015706467663	4.76835261385153	4.99507443452671	5.45064638064528	5.49520033912934	4.19360421472742	4.03068053226939	4.14129703251547	4.12356559606071
YDR442W		-2.26389782040448	-0.369842935323366	-1.68450635086228	-0.606490033531571	0.305421819831296	-2.21675336702879	-1.60513757702548	-1.98426980919658	0.492639856476926	-0.527486095118221
YDR443C	YDR443C SSN2 Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation	5.89429107298686	5.97000706756126	5.75012187677445	5.82535575343383	6.89455275754915	6.98537045680167	5.85429404161182	5.9757321228715	5.89067093045008	5.76483553768382
YDR444W		5.28813079095459	5.14979331751985	5.00199417632094	4.7353376187935	6.05733775546347	6.02483261954096	5.09298827527737	4.96604306670306	5.08010486440125	5.07984421863139
YDR446W	YDR446W ECM11 Meiosis-specific protein; component of the Synaptonemal Complex (SC) along with Gmc2p; required for efficient crossover formation and for the efficient loading of the SC transverse filament protein, Zip1p; is SUMOlytaed in a Gmc2p manner, and SUMOylation is required for its function in meiosis; GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure	1.57740443357646	0.878084578120219	1.51712751030737	1.03093988708372	2.08969312877586	0.898723850391142	1.13182801714073	1.07462387985698	0.90767735575577	0.642438906324091
YDR447C	YDR447C RPS17B Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17B has a paralog, RPS17A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress	9.4882040175591	9.53064654951128	9.28214329124306	9.39444891543804	10.0502556573308	9.89753122675957	9.13913566398717	9.14092838186517	9.22084383173297	9.36676326774601
YDR448W	YDR448W ADA2 Transcription coactivator; component of the ADA and SAGA transcriptional adaptor/HAT (histone acetyltransferase) complexes	4.85849881095525	4.97445297259245	4.74845305641383	4.82721131001231	5.71103606522351	5.65155476626067	4.72278925848333	4.45867368665214	4.67254894649186	4.55466294623565
YDR449C	YDR449C UTP6 Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA	6.39312282856869	6.40659009712137	6.3587944035019	6.22780543134431	7.1305572854217	6.87159320781174	5.86924438307779	5.91860772390531	5.71342122790739	6.34133645965678
YDR450W	YDR450W RPS18A Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog, RPS18B, that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress	10.4645187588123	10.4768227465764	10.2874682228719	10.2798839795765	10.9522305074683	10.8435485164176	10.0942902814192	10.076426122491	10.2420204832454	10.2359337790739
YDR451C	YDR451C YHP1 Homeobox transcriptional repressor; binds Mcm1p and early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval; YHP1 has a paralog, YOX1, that arose from the whole genome duplication	4.59822290508401	4.44393825589367	4.17347464426529	4.4715124784697	5.36671799910017	5.45331270206878	4.68334403476874	4.31951093898052	4.10734970059213	4.14493924685327
YDR452W	YDR452W PPN1 Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole, nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress	7.07595218248014	7.16931587578467	6.9600710061561	7.04456165764736	8.00894093090436	7.97183547867855	7.38307370693985	7.35632212995581	6.76176653562634	6.96035393870483
YDR453C	YDR453C TSA2 Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog, TSA1, that arose from the whole genome duplication	2.41792621956926	2.48813805980421	2.548154405928	2.73137960522481	3.56176157309108	3.47440853752429	2.8867155193042	2.73454843825936	2.76565835088334	3.05747640560294
YDR454C	YDR454C GUK1 Guanylate kinase; converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins	7.91932400365129	7.89107659833954	7.57852805497152	7.57948660335453	8.4124935576861	8.45861565080765	7.36064670763661	7.50088863455908	7.80854416373652	7.63742083155747
YDR456W	YDR456W NHX1 Na+/H+ and K+/H+ exchanger; required for intracellular sequestration of Na+ and K+; located in the vacuole and late endosome compartments; required for osmotolerance to acute hypertonic shock and for vacuolar fusion; ortholog of human NHE9, which is linked to autism	6.36424389851627	6.49434320933091	5.91986154903147	5.95998689634441	6.9612506512721	7.27443166027255	6.35002796083547	6.53143002908746	6.95888629667053	6.72162735759551
YDR457W	YDR457W TOM1 E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase	9.16777388571113	9.22027623878381	9.04715209788953	9.08273146045208	10.2418961786941	10.2862441402531	9.08282124912037	9.08114632547996	9.33878315399841	9.16665410895821
YDR458C	YDR458C HEH2 Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif, nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; HEH2 has a paralog, SRC1, that arose from the whole genome duplication	5.71909575428983	5.62733654561426	6.08500094057397	5.8327637031681	6.92747363928767	6.75574783384787	5.63803640644747	5.69051095377304	5.75473470184711	6.0461610923751
YDR459C	YDR459C PFA5 Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain	4.5391569642195	4.50052178426004	4.35111755886844	4.59862439637304	5.43927756656609	5.74131595250529	4.47167802002535	4.53405549849428	4.35476058196542	4.32426294629784
YDR460W	YDR460W TFB3 Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation, required for nucleotide excision repair; ring finger protein similar to mammalian CAK and TFIIH subunit	3.63495545613862	3.96107394279125	4.04341410370092	3.99837202462729	5.28015506122087	5.01526775550543	3.89204896360724	4.08181938126119	3.58010269772727	3.99607586093879
YDR461W	YDR461W MFA1 Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2	4.77319149833074	4.11397284194089	2.91242879152495	3.71543806135579	3.84974233605511	4.06247027690433	-1.86817198285927	7.92211976364569	4.48132454324909	4.60694022510271
YDR461C-A		-0.263897820404481	-0.369842935323366	-0.199079523692037	-0.454486940086521	0.527814241167744	0.721846088307063	-0.0201750763043221	1.18565519224573	-1.28496772218663	0.794441999769141
YDR462W	YDR462W MRPL28 Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress	4.49098968175899	4.23748737842624	3.83905560519473	3.99176928980304	5.41858517141299	5.2589800639376	4.87329500354187	5.03809800383187	4.29999477853453	4.58625607093097
YDR463W	YDR463W STP1 Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication	5.65098556595757	5.60743698817655	5.80092047630796	5.69729071464553	6.49524637871131	6.40040795608051	6.04949845150249	6.07822611653718	5.64238697598161	5.76022628443123
YDR464W	YDR464W SPP41 Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia	6.34958472032672	6.26496811484835	6.3587944035019	6.20086488852603	7.43984814005222	7.26235321263556	6.23511582555275	6.11726821726548	5.94522430971795	6.31329182847683
YDR465C	YDR465C RMT2 Arginine N5 methyltransferase; methylates ribosomal protein Rpl12 (L12) on Arg67; relative distribution to the nucleus increases upon DNA replication stress	7.20845455665707	7.07724029088629	7.2922009609846	7.09086370473578	8.04351407945179	7.94101460876922	6.52757634531976	6.48197663099702	7.17329240224023	7.17295362302287
YDR466W	YDR466W PKH3 Protein kinase with similarity to mammalian PDK1 and yeast Pkh1p/Phk2p; yeast Pkh1p and Pkh2p are two redundant upstream activators of Pkc1p; identified as a multicopy suppressor of a pkh1 pkh2 double mutant	5.70380877638863	5.56973627899133	5.63742174402508	5.57009869819175	6.70819704487628	6.65669074548658	5.50512821374912	5.65717988287105	5.3381299074213	5.55199868870859
YDR467C		0.958494600931967	-0.0479148404360038	0.637421744025084	0.615902387804876	1.69008567006662	1.75287298392769	-0.0201750763043221	0.337658285690778	0.492639856476926	0.172953623022871
YDR468C	YDR468C TLG1 Essential t-SNARE that mediates fusion of vesicles with the late Golgi; forms a complex with Tlg2p and Vti1p; mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p	4.54774446005622	4.86377674143634	4.71124197731676	4.71943999191329	5.7703078685607	5.44858255015638	4.64595027731144	4.96992650119029	4.46991977997684	4.29269286729697
YDR469W	YDR469W SDC1 Subunit of the COMPASS (Set1C) complex; COMPASS methylates lysine 4 of histone H3 and is required in chromatin silencing at telomeres; contains a Dpy-30 domain that mediates interaction with Bre2p; similar to C. elegans and human DPY-30	4.5130834526096	4.11397284194089	4.07571459560423	4.28967415548389	5.18534536783955	4.95650734697677	4.21077935853555	4.06739231062591	3.81456795136429	4.59663521671097
YDR470C	YDR470C UGO1 Outer membrane component of the mitochondrial fusion machinery; binds to Fzo1p and Mgm1p to link these two GTPases during mitochondrial fusion; involved in fusion of both the outer and inner membranes; facilitates dimerization of Fzo1p during fusion; import into the outer membrane is mediated by Tom70p and Mim1p; has similarity to carrier proteins but likely not a transporter; similar to human SLC25A46 implicated in optic atroprophy spectrum disorder	4.5391569642195	4.90628146995087	4.60827539836557	4.61160225037125	5.67077219500979	5.83672004624052	5.20006887845355	5.06012431016187	4.73740009084183	4.76713465377341
YDR471W	YDR471W RPL27B Ribosomal 60S subunit protein L27B; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27B has a paralog, RPL27A, that arose from the whole genome duplication	9.61798088719596	9.60044274157366	9.50309316167351	9.41957226305462	10.0355145104725	9.91916963584377	9.0649284920721	9.04386648429148	9.32275888192144	9.38820658749718
YDR472W	YDR472W TRS31 Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII)	5.42958913709484	5.29904204894288	5.58415260416539	5.23481222044937	6.4255156653216	6.40040795608051	4.91318773066539	4.72997570846954	5.00043449667562	4.98426655864916
YDR473C	YDR473C PRP3 Splicing factor; component of the U4/U6-U5 snRNP complex	3.10533598926124	2.77990418418132	3.21273407471252	3.26797908438457	4.46192630551129	4.00563905430765	3.21929085839107	2.71616990894451	2.05742447526045	2.8123639077664
YDR475C	YDR475C JIP4 Protein of unknown function; previously annotated as two separate ORFs, YDR474C and YDR475C, which were merged as a result of corrections to the systematic reference sequence; JIP4 has a paralog, YOR019W, that arose from the whole genome duplication	4.83061977837981	5.0095354317479	4.82011404154127	4.89246994929236	6.14532543575709	6.14519040670645	5.26522714255793	5.25731617737318	5.03696037270074	4.91130575746004
YDR476C		5.08187701643725	5.26678168522028	5.14838366330246	5.27343351447668	6.08969312877586	6.28971951857366	4.96218476455995	5.16885994970275	5.62363934601091	5.60950501696201
YDR477W	YDR477W SNF1 AMP-activated S/T protein kinase; forms a complex with Snf4p and members of the Sip1p/Sip2p/Gal83p family; required for transcription of glucose-repressed genes, thermotolerance, sporulation, and peroxisome biogenesis; regulates nucleocytoplasmic shuttling of Hxk2p; regulates filamentous growth and acts as a non-canonical GEF, activating Arf3p during invasive growth; SUMOylation by Mms21p inhibits its function and targets Snf1p for destruction via the Slx5-Slx8 Ub ligase	6.9665229746879	6.98330389017472	6.91391840966544	6.73434913294401	7.64724947215636	7.77287765958766	6.8973627635037	6.91760271164531	6.85019186109501	6.92989478395431
YDR478W	YDR478W SNM1 Ribonuclease MRP complex subunit; ribonuclease (RNase) MRP cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs; binds to the NME1 RNA subunit of RNase MRP	3.45492042705147	2.91555928353888	3.30644850953471	3.52736571320322	4.67465562949701	4.44621164569364	3.15862807648444	3.34963092735685	2.64914434215692	3.25387361840644
YDR479C	YDR479C PEX29 ER-resident protein involved in peroxisomal biogenesis; ER-localized protein that associates with peroxisomes; interacts with Pex30p and reticulons Rtn1p and Yop1p to regulate peroxisome biogenesis from the ER; role in peroxisomal-destined vesicular flow from the ER; regulates peroxisomal size, number and distribution; Pex28p and Pex29p may act at steps upstream of those mediated by Pex30p, Pex31p, and Pex32p; forms ER foci upon DNA replication stress	4.50869168349245	4.69085299636419	4.49341144133356	4.94126138809251	5.79727491616097	6.03117414641479	4.90793200521389	4.82737247126412	4.86767928782385	4.82566073037986
YDR480W	YDR480W DIG2 MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG2 has a paralog, DIG1, that arose from the whole genome duplication	3.73610217959552	3.28836854742843	3.28818630314199	3.66652846087484	5.24663248862369	5.27509972930088	3.94945127465216	3.69755423077716	3.43905881627208	3.71091864420686
YDR481C	YDR481C PHO8 Repressible vacuolar alkaline phosphatase; regulated by levels of Pi and by Pho4p, Pho9p, Pho80p, Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides; contributes to NAD+ metabolism by producing nicotinamide riboside from NMN	5.95203957879467	6.01170001586122	5.21273407471252	5.50898718388836	6.93315834424274	7.01686630973091	5.99477526516165	6.05830157455505	6.17211995598237	6.04994273291753
YDR482C	YDR482C CWC21 Protein involved in RNA splicing by the spliceosome; component of a complex containing Cef1p; interacts genetically with ISY1 and BUD13; may bind RNA; has similarity to S. pombe Cwf21p	3.49098968175899	3.31665759185985	3.89443236223111	3.54551305991348	4.23878462680101	4.2317071337875	3.13182801714073	3.44199494550551	2.9844929528066	3.36733166818972
YDR483W	YDR483W KRE2 Alpha1,2-mannosyltransferase of the Golgi; involved in protein mannosylation; KRE2 has a paralog, KTR6, that arose from the whole genome duplication	8.33725391841601	8.3892130038368	8.22088065415585	8.24525900788449	8.97292764861031	9.07211270713703	8.11453644606064	8.13120740822335	8.55018038453629	8.40103228013967
YDR484W	YDR484W VPS52 Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi, and for mitosis after DNA damage induced checkpoint arrest; involved in localization of actin and chitin; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p	4.64699470576153	4.50052178426004	4.55961959242145	4.81229960060838	5.82898377588831	5.79819697443718	4.88136228480999	4.75719717720456	4.60464488199006	4.69168242534394
YDR485C	YDR485C VPS72 Htz1p-binding component of the SWR1 complex; exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; may function as a lock that prevents removal of H2AZ from nucleosomes; required for vacuolar protein sorting	4.72099528720531	4.68543950017782	4.8883833175583	4.73137960522481	6.18806486919314	5.9431179697496	5.04351959901307	4.7068920953565	4.62535377882217	5.03856794305287
YDR486C	YDR486C VPS60 Protein involved in late endosome to vacuole transport; cytoplasmic and vacuolar membrane protein; required for normal filament maturation during pseudohyphal growth; may function in targeting cargo proteins for degradation; interacts with Vta1p	4.57320444504717	4.60170061862741	4.60827539836557	4.55897531972004	5.80615306750742	5.69213958149087	5.09067069238397	5.18565519224573	4.72785631817096	4.843201311689
YDR487C	YDR487C RIB3 3,4-dihydroxy-2-butanone-4-phosphate synthase (DHBP synthase); required for riboflavin biosynthesis from ribulose-5-phosphate, also has an unrelated function in mitochondrial respiration	6.17073040723224	6.30787670631764	6.26035209494526	6.37840307407822	7.41510739944147	7.44621164569364	6.23511582555275	6.2778250361736	7.06439249998047	7.12625468358835
YDR488C	YDR488C PAC11 Dynein intermediate chain, microtubule motor protein; required for intracellular transport and cell division; acts in cytoplasmic dynein pathway; forms complex with dynein light chain Dyn2p that promotes Dyn1p homodimerization and potentiates motor processivity; Dyn2p-Pac11p complex is also important for interaction of dynein motor complex with dynactin complex; forms cortical cytoplasmic microtubule capture site with Num1p; essential in the absence of CIN8	4.23328872022823	3.99647927892245	4.09159763721089	3.930944097107	5.15508754674686	5.36319105892574	4.34517529887417	4.13812682216314	4.06754869253416	3.96436700121145
YDR489W	YDR489W SLD5 Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p); complex is localized to DNA replication origins and implicated in assembly of the DNA replication machinery	4.11114161094244	4.48813805980421	4.34229370848144	4.50435573515672	5.14392544045957	5.30941980248476	4.26522714255793	4.3255854533902	4.07258428243146	3.8123639077664
YDR490C	YDR490C PKH1 Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p, components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh2p; PKH1 has a paralog, PKH2, that arose from the whole genome duplication	4.9997626193037	5.31665759185985	5.24386397215669	5.3884918917018	6.34006796263819	6.43549409300507	5.6538209735424	5.76615804477618	5.06249546480787	5.00389536539809
YDR491C		0.674701634931375	1.15371902073365	-0.836509444307328	1.17778127541299	1.59492843702628	1.81299397636526	0.764096232640241	0.752695784969622	-0.0048598029938905	-0.0680544764809238
YDR492W	YDR492W IZH1 Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; transcription is regulated directly by Zap1p, expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc; IZH1 has a paralog, IZH4, that arose from the whole genome duplication	6.33353403227889	6.44233437019108	5.86393027383376	5.81042475298794	6.61021676491547	6.6422636748513	6.00342528275458	6.02322472735034	5.35269220162419	5.45265348252094
YDR493W	YDR493W MZM1 Protein required for assembly of the cytochrome bc(1) complex; acts as a chaperone for Rip1p and facilitates its insertion into the complex at a late stage of assembly; localized to the mitochondrial matrix; null mutant exhibits a respiratory growth defect and reduced mitochondrial zinc levels, which is characteristic of mutations affecting bc(1) complex assembly; member of the LYR protein family; human LYRM7 is a functional ortholog	4.02765662543936	3.56089440223952	3.16349055569267	3.154322302589	4.52351410373412	4.30157194066207	4.44289511939632	4.36150502764515	3.61503648783665	3.65242299489671
YDR494W	YDR494W RSM28 Mitochondrial ribosomal protein of the small subunit; genetic interactions suggest a possible role in promoting translation initiation	5.85677206623578	5.76201402528543	5.40719348327453	5.30839335283048	6.71669740031394	6.52583677633129	6.3236275182058	6.37913492166694	5.37528290583877	5.65490825828631
YDR495C	YDR495C VPS3 Component of CORVET membrane tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins, acidification of the vacuolar lumen, and assembly of the vacuolar H+-ATPase	4.49098968175899	4.39170829712111	4.44477666608269	4.33210942180429	5.98255416448032	5.78699876783231	4.75826715383804	4.75719717720456	4.27399957000159	4.40915184388435
YDR496C	YDR496C PUF6 Pumilio-homology domain protein; binds the 3' UTR of ASH1 mRNA and represses its translation, resulting in proper asymmetric localization of ASH1 mRNA; required at post-transcriptional step for efficient retrotransposition; absence results in decreased Ty1 Gag:GFP protein levels; co-sediments with the 60S ribosomal subunit and is required for its biogenesis	8.27558413888295	8.25951368475624	8.4048117060908	8.20871533849301	9.02385955955963	8.77311414758768	7.62127461576331	7.58305253238884	7.7397762017949	8.18116674056831
YDR497C	YDR497C ITR1 Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog, ITR2, that arose from the whole genome duplication	8.36636930462229	8.46423301811152	8.05223380459093	8.09472014926916	9.30979836285661	9.5185205774917	8.46632478553115	8.47413680403995	8.61719201646249	8.36011532939049
YDR498C	YDR498C SEC20 Membrane glycoprotein v-SNARE; involved in retrograde transport from the Golgi to the endoplasmic reticulum (ER); required for N- and O-glycosylation in the Golgi but not in the ER and for efficient nuclear fusion during mating; mediates Sey1p-independent homotypic ER fusion; interacts with the Dsl1p complex through Tip20p	5.17904567544425	5.07724029088629	5.18832240867261	4.96167722464661	6.08678153335596	5.92960316327511	4.98232743089885	4.95040394292547	4.78726060536855	4.94011945496478
YDR499W	YDR499W LCD1 Essential protein required for the DNA integrity checkpoint pathways; interacts physically with Mec1p; putative homolog of S. pombe Rad26 and human ATRIP; forms nuclear foci upon DNA replication stress	4.20098822832492	3.98770906929472	3.85154654937793	4.41834181944836	5.37151101028907	5.2426782516085	4.32953617509658	4.19895201485919	3.74688114385271	4.26041646427321
YDR500C	YDR500C RPL37B Ribosomal 60S subunit protein L37B; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; protein abundance increases in response to DNA replication stress; homologous to mammalian ribosomal protein L37, no bacterial homolog; RPL37B has a paralog, RPL37A, that arose from the whole genome duplication	9.71647980608282	9.85234820313297	9.47775908278212	9.6078290872692	10.0372122428033	10.1583765920401	9.10595576033215	9.09876622575479	9.48876021950997	9.48635995761313
YDR501W	YDR501W PLM2 Putative transcription factor, contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog, TOS4, that arose from the whole genome duplication	3.9840296930391	4.21511956539779	4.38588297702912	4.16609947036536	4.91685653191364	4.93637639187054	3.69864317115162	3.263657704247	3.71503227781337	3.69168242534394
YDR502C	YDR502C SAM2 S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon	7.75846999262397	7.69624625513441	8.08235379296727	8.03576227054056	8.74305831474319	8.98148702231444	7.46721837183465	7.54516074494957	7.64407928707406	7.48234252224989
YDR503C	YDR503C LPP1 Lipid phosphate phosphatase; catalyzes Mg(2+)-independent dephosphorylation of phosphatidic acid (PA), lysophosphatidic acid, and diacylglycerol pyrophosphate; involved in control of the cellular levels of phosphatidylinositol and PA	4.10533598926124	4.06478529231336	3.93020349325293	4.00494467855078	4.83940039183365	5.12309663585583	4.28563335321976	4.50758328713309	4.16034278820602	3.89877865958388
YDR504C	YDR504C SPG3 Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum	2.37995836937024	2.33059678281773	2.59347839643749	2.61590238780488	3.54488775452669	3.46507067294495	2.59125963577803	2.73454843825936	2.82654059303036	2.72044141832536
